기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
2017,3,D,발달상권,1001240,혜화역 대학로_1,CS200029,네일숍,36774785 ,679 ,69,31,15,14,12,13,15,15,16,0,0,14,27,42,16,3,97,1,44,34,10,5,6,25744186,11030599,5625459,5104039,3304774,6058751,5651163,6367197,4663402,0,0,6051408,8302325,17386780,5034272,998776,35776009,337821,15051408,13421052,2471236,1678091,3815177,465,214,103,87,80,95,100,108,106,0,0,99,179,287,114,22,657,7,306,227,66,33,40,1
2017,3,D,발달상권,1001240,혜화역 대학로_1,CS200007,치과의원,192915787 ,1166 ,79,21,10,17,18,13,21,21,0,0,9,39,41,12,0,34,67,2,30,24,22,16,6,151091062,41824725,13013354,33524110,19057935,36134215,49361448,41824725,0,0,7673435,75260413,76102131,33879808,0,78479141,114436646,1668187,30896045,43547455,68181951,34395501,14226648,924,242,112,204,209,155,244,242,0,0,101,449,479,137,0,389,777,19,352,284,259,181,71,3
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100010,커피-음료,4100835920 ,452850 ,55,45,10,10,11,12,14,23,21,0,4,18,33,39,7,36,64,4,51,22,12,8,3,2262332905,1838503015,425075030,391105021,436624144,448428276,561100434,964656949,873846066,11474575,107146529,672886993,1260200116,1613058687,436069020,1390058511,2421122052,132550842,1937504460,854956503,470238262,325124234,90806264,255940,196910,47599,44640,49910,52146,61645,101669,95241,580,19970,79252,141675,171435,39938,157712,279383,16771,231477,97056,48948,33428,9421,46
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300032,가전제품,955468264 ,7667 ,62,38,16,11,11,11,14,19,20,0,1,17,38,44,0,71,29,7,53,19,12,7,1,597662843,357805421,120872494,119182652,111657166,111865032,134085499,169873758,187931663,0,4480474,150559599,399240994,401187197,0,747728733,184918107,94892601,399154316,198352567,127966587,78300782,33979988,4746,2921,1195,813,811,868,1059,1425,1496,0,72,1324,2935,3336,0,5415,2174,531,4018,1456,932,548,105,2
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200030,피부관리실,6781667 ,44 ,40,60,12,16,0,12,0,0,60,0,0,18,40,42,0,40,60,0,88,0,12,0,0,4194845,2586822,1398282,1398281,0,1398282,0,0,2586822,0,0,305080,2669448,3807139,0,4194845,2586822,0,5383385,0,1398282,0,0,18,26,6,6,0,6,0,0,26,0,0,7,18,19,0,18,26,0,38,0,6,0,0,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200028,미용실,579912697 ,12947 ,65,35,13,13,11,12,16,20,14,0,3,23,29,42,2,52,48,2,38,28,17,12,3,348127082,231785615,71739671,63446030,55597798,67175888,90167695,130756911,101028704,0,7652064,102591026,176778056,266837628,26053923,218337991,348373366,9380656,209090824,189657293,88735277,55423117,14424189,8411,4536,1681,1596,1499,1624,2011,2537,1999,0,310,2758,3865,5631,383,6694,6105,315,5772,3487,1727,1264,234,4
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200024,스포츠클럽,74892189 ,288 ,96,4,27,14,22,23,10,4,0,0,18,7,10,45,21,51,49,5,45,31,11,4,5,74315581,576608,20796921,13460749,13013087,17798324,9246500,576608,0,0,14009207,5378363,4274076,32631758,18598785,35609330,39282859,2570481,20321947,29555900,11702277,2769582,7972002,275,13,73,47,59,67,29,13,0,0,51,20,32,122,63,159,129,14,131,81,33,10,19,2
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100007,치킨전문점,609541143 ,18807 ,53,47,9,8,11,12,14,26,21,5,0,3,7,48,38,45,55,5,54,20,12,8,2,358146909,251394234,54549856,55085256,73717722,77027188,97766887,138833780,112560454,57669106,14647,7722987,25835654,245636774,272661975,271821998,274836254,22024615,269091358,118622992,78420058,44966400,13532828,10959,7848,1851,1811,2091,2396,2810,4178,3670,1392,2,299,1029,8269,7816,8379,9633,1011,9823,3297,2164,1414,306,7
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300028,화초,115820725 ,6110 ,51,49,11,7,7,12,16,26,23,0,2,17,29,51,1,45,55,4,65,17,8,6,1,59656224,56164501,10590340,8485774,8507071,14797659,17275380,30566608,25597893,0,2954077,20815795,32801000,57850431,1399422,50369781,63941290,3185956,68555947,19507827,11808578,9195341,2057421,3190,2920,612,435,413,743,987,1549,1371,0,129,1096,1780,3034,71,2735,3342,224,3935,986,497,360,76,2
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300001,슈퍼마켓,4576497153 ,263038 ,66,35,12,11,11,17,16,20,14,0,4,19,27,40,10,37,63,5,44,19,16,12,5,3185209711,1391287442,671038152,608162831,600781304,614041719,691185705,691831436,699456006,0,293424926,852191483,1265135313,1719621033,446124398,1392070077,2500289443,70813807,1123205777,698910078,736995768,723535712,538898379,179563,83475,36761,34435,33890,35667,38810,43157,40318,0,13149,42324,63601,109481,34483,89558,154265,7498,85583,46655,41474,37896,24717,14
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100009,호프-간이주점,3462417127 ,86508 ,60,41,10,8,15,11,15,23,18,13,0,2,10,28,47,54,46,4,58,15,12,8,2,2028871509,1433545618,332663124,286169102,361967878,418774687,629296718,846374326,587171292,697555422,0,33644932,54573518,824488641,1852154614,1637108163,1520813753,89082183,1796366454,532940082,430209121,243932311,65391766,50909,35599,9163,7950,9069,10548,14179,19879,15720,16134,0,1534,2150,23101,43589,40604,42558,3364,50814,11984,9353,6080,1565,21
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300014,신발,489151230 ,12261 ,55,45,9,9,11,12,14,25,20,0,0,15,27,46,13,17,84,3,49,20,16,11,1,271902178,217249052,46735118,50069147,51133050,56943340,67021523,121869223,95379829,0,0,73474376,132622747,222136570,60917537,79314771,409836459,13498053,224222259,98868992,87862282,58025749,6673895,6832,5429,1187,1132,1334,1473,1706,3032,2397,0,0,1746,3355,5652,1508,1990,10271,382,5943,2414,2028,1314,180,0
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100006,패스트푸드점,764832558 ,87856 ,58,42,11,10,11,12,13,22,20,2,5,16,23,42,12,44,56,6,54,20,11,7,2,481278433,283554125,88801830,88556980,94652327,101621616,107645680,145507714,138046411,36293911,53257490,143384031,161319326,266766781,103811019,343490644,364036191,29646006,342181279,159510047,97715064,60435781,18038661,57624,30232,10677,10937,11641,11768,12601,15499,14733,4477,8404,17595,17834,26809,12737,40275,44828,4187,41233,18600,11302,7272,2509,6
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100002,중식음식점,250309564 ,5203 ,61,39,6,13,13,13,16,21,18,0,0,30,16,44,10,53,47,2,33,30,19,11,5,150013929,100295635,22100101,26306754,31170482,34268718,36167874,56980838,43314797,0,397189,41560541,31722803,129987072,46641959,108447118,87423457,1341497,48589935,57789896,41805500,28610361,17733388,3164,2039,313,645,703,680,823,1090,949,0,22,1596,853,2259,473,2417,2163,80,1478,1372,886,526,234,5
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200037,노래방,92822226 ,3830 ,56,44,10,11,9,11,15,26,19,31,0,0,4,22,43,56,45,2,41,28,16,10,3,51122418,41699808,8528857,9343416,7680443,10258793,15310909,25177338,16522470,27628909,36106,279257,3054837,19179855,42643262,50614799,32656687,1079163,27012245,22927737,17269517,10791897,4190926,2088,1742,378,379,354,420,557,1004,738,1119,2,15,188,885,1621,2025,1591,69,1486,967,595,368,131,5
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200023,통신기기수리,31928191 ,394 ,76,24,22,20,12,17,5,15,9,0,3,30,51,17,0,57,43,4,38,12,39,5,2,21229100,10699091,5190730,2587316,7083480,4919156,1448418,7399486,3299605,0,735317,13763858,10785836,6643180,0,12261379,14813540,2633488,6478420,2448119,12658506,2778931,77456,284,110,75,62,55,69,23,72,38,0,12,121,183,78,0,202,164,16,140,47,135,20,8,2
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200016,당구장,24191810 ,2141 ,64,36,14,12,12,12,15,18,18,8,0,6,16,44,27,83,17,7,51,16,13,11,3,16179724,8012086,3443381,2729540,3561989,3179857,3264957,3839741,4172345,2311847,13927,896376,3701838,10190938,7076884,19406933,3031040,1043263,9392444,3593461,3617348,3946444,845015,1412,729,323,257,275,270,287,355,374,185,1,107,355,934,559,1700,323,126,959,305,306,265,63,4
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100003,일식음식점,1226921196 ,26503 ,66,34,10,12,14,14,16,19,15,0,0,29,16,48,6,48,52,2,41,22,16,12,5,822099679,404821517,124537676,150176233,163059305,181844829,202481636,239128652,165692865,5911777,584951,297694809,160472316,601520383,160736960,495506634,417492144,16237811,344332217,226647860,156692282,128644009,40444610,16130,10373,2432,3052,3346,3426,3874,5531,4842,71,18,7007,4772,12994,1641,11207,12572,667,11212,5501,3472,2200,733,14
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200008,한의원,116773947 ,1032 ,79,21,4,30,13,20,13,21,0,0,2,37,33,28,0,36,65,4,60,12,14,9,2,90330355,26443592,3704672,41775461,10318539,25737892,8793791,26443592,0,0,2888165,51113926,36575036,26169376,27444,38518108,78255839,408436,59506753,15028611,26070399,12160169,3599579,821,211,33,312,140,200,136,211,0,0,20,383,336,291,2,369,663,41,619,121,144,91,16,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300016,안경,77411575 ,1468 ,58,42,12,10,9,14,14,22,20,0,0,13,30,48,8,27,73,4,56,22,11,7,1,41945082,35466493,8559924,6818347,7147124,10433895,8985792,16632974,18833519,0,50433,10002232,23360609,37432045,6566256,23999593,53411982,2152336,40045641,20330210,9228213,5039464,615711,851,617,172,146,133,202,198,324,293,0,2,189,445,713,119,404,1064,51,819,318,165,98,17,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200006,일반의원,789356137 ,28806 ,91,9,17,19,19,16,19,9,0,0,16,29,37,18,0,43,57,3,31,20,15,16,16,690225344,99130793,136460876,129045330,144341275,111119298,169258565,96792020,2338773,0,81486907,258491669,301872335,147505226,0,300131637,486372675,13058063,177062781,165990598,159898121,153000753,117493997,26164,2642,4901,5384,5352,4943,5584,2638,4,0,4296,8312,10814,5384,0,11784,16959,646,8997,6194,4323,4183,4400,6
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300022,화장품,1018676058 ,64742 ,66,34,19,9,14,11,13,20,14,0,1,24,23,37,16,15,85,3,57,23,10,6,3,650250915,368425143,109039536,112562384,140396017,135579105,152673873,203503020,164922123,0,10504899,140649755,246143190,449237371,172140843,145807015,872869043,32775102,507507271,234602202,141031852,73628533,29131098,40589,24153,6515,6707,8091,8837,10439,13897,10256,0,883,9275,14917,29056,10611,9623,55119,2977,37653,13099,6117,3851,1045,9
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200002,외국어학원,6000000 ,19 ,34,66,10,4,11,10,0,16,49,0,6,21,30,44,0,48,52,0,0,0,71,29,0,1958508,4041492,398036,463372,476109,520247,100744,1566980,2474512,0,210538,1382234,2034758,2183448,189022,2873514,3126486,16241,0,0,4202153,1781606,0,7,12,2,1,2,2,0,3,9,0,1,4,6,8,0,9,10,0,0,0,14,6,0,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200007,치과의원,123888315 ,1165 ,75,25,12,14,15,16,20,25,0,0,9,37,41,12,0,30,70,2,34,26,20,14,4,95275962,28612353,11606941,16828982,12418304,39235546,15186189,28612353,0,0,9360095,49539562,43628126,21360532,0,40702795,83185520,1838469,24380181,30502500,46872437,14272672,6022056,879,286,135,161,170,182,231,286,0,0,109,433,480,143,0,347,818,24,400,300,232,161,48,3
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300011,일반의류,2328667837 ,43541 ,51,49,7,10,10,13,12,35,14,0,0,12,35,44,9,22,78,2,24,17,25,29,4,1424594371,904073466,242731210,254210738,238347247,352632104,336673072,488994099,415079367,4482644,6273625,338203045,642148552,1062963712,274596259,668128200,1658398344,50581375,823728079,468220693,525818909,368437747,89739739,27104,16437,5032,4818,4872,6187,6195,8398,8039,9,87,6937,11807,19663,5038,14020,29497,1134,18106,8801,7975,5984,1517,25
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300034,악기,1384616 ,36 ,67,33,0,17,0,50,0,33,0,0,0,33,0,67,0,33,67,0,0,67,33,0,0,1176471,208145,0,904978,0,271493,0,208145,0,0,0,208145,0,1176471,0,199095,1185521,0,0,1176471,208145,0,0,27,9,0,9,0,18,0,9,0,0,0,9,0,27,0,9,27,0,0,27,9,0,0,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200038,독서실,267344064 ,676 ,63,37,15,15,8,25,0,30,7,0,15,48,23,7,7,25,75,0,92,8,0,0,0,155734407,111609657,37895373,41529175,21802817,54507042,0,85653923,25955734,0,46201207,129778672,43605634,21802817,25955734,59179074,192591550,0,245541248,6229376,0,0,0,416,260,104,104,52,156,0,208,52,0,104,312,156,52,52,156,468,0,572,52,0,0,0,0
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100005,제과점,1295080217 ,101725 ,60,40,11,11,12,12,14,21,20,0,3,17,30,41,9,32,68,5,50,22,13,9,2,792926580,502153637,144935469,136922846,154132569,156885055,200050641,251843309,250310328,115226,76528172,236127772,347922159,519308930,115077958,367436944,820128057,28717185,463559325,303094766,212632330,132576723,46984671,62143,39582,11763,10972,12249,12418,14741,20078,19504,8,4882,18128,27909,41303,9495,29567,68138,3513,42465,23281,15208,9920,3315,12
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300018,의약품,692938541 ,44561 ,73,27,16,15,14,14,15,15,12,0,8,23,29,36,5,34,66,3,46,23,14,11,4,609430282,83508259,118335946,108373711,133421714,180878848,68420063,48550441,34957818,0,56085279,227842914,223333224,172216428,13460696,225128980,202225477,6600169,135611759,87601948,86221044,91791517,19528020,33058,11503,7158,6642,6120,6252,6886,6622,4881,0,3618,10153,12846,16039,1905,14893,28940,1153,20019,10292,5941,4571,1855,4
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300020,서적,35113605 ,1026 ,67,33,9,11,14,16,17,25,9,0,1,10,37,45,7,37,63,2,36,26,21,13,3,25359071,9754534,1859132,3185749,7166120,7490200,5657870,7927659,1826875,0,769661,5911146,14135117,10967274,3330407,10845116,16157604,377377,7063058,5992655,5341617,4596930,3631082,683,343,90,117,141,167,168,251,92,0,5,106,381,459,75,359,605,20,345,249,201,121,26,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300019,의료기기,283294331 ,117 ,100,0,33,0,33,0,33,0,0,0,0,33,67,0,0,100,0,0,0,0,67,33,0,283294331,0,65947205,0,139015469,0,78331657,0,0,0,0,139015469,144278862,0,0,283294331,0,0,0,0,144278862,139015469,0,117,0,47,0,23,0,47,0,0,0,0,23,94,0,0,117,0,0,0,0,94,23,0,3
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200003,예술학원,170809323 ,430 ,90,10,29,9,17,26,9,8,2,0,1,25,39,31,4,17,83,0,57,4,19,17,4,145805836,25003487,38953415,22530876,52181787,10813268,21326490,20901685,4101802,0,949507,16452246,51616770,85790387,16000413,43014147,108567662,0,26831275,6686795,56483310,50175402,11405030,369,61,84,56,115,55,59,49,12,0,5,49,142,206,28,106,305,0,145,24,116,104,21,6
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100001,한식음식점,6631887371 ,199648 ,61,39,12,11,12,12,14,20,19,1,1,20,18,46,14,49,52,5,46,21,14,10,4,3963419552,2668467819,716603892,705785557,745700677,816072160,979257266,1412093948,1256373871,132618184,37698824,1082790883,909337740,3223579588,1245862152,2778745014,2774763565,172138221,2284214036,1250993339,883255277,672761217,290146493,120755,78893,22803,21484,23050,24852,28566,40455,38438,3292,1785,39382,33729,92910,28550,86636,98691,8746,86282,38360,25570,18834,7538,48
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100008,분식전문점,1617904079 ,91265 ,67,33,12,14,11,12,18,18,16,0,4,26,18,41,10,39,61,5,44,20,19,9,3,1002249642,615654437,174545933,194237526,195117606,206788305,231560272,315479885,300174552,17602605,9086632,254138608,302015923,758435638,276624673,574325638,766873355,73300285,687686139,257331049,178902417,106106034,37873077,54247,37018,10023,9958,10514,11040,12712,18634,18384,374,956,15094,19163,43151,12527,33165,53129,5915,47842,15724,9707,5470,1650,14
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200041,사진관,22576853 ,395 ,61,39,15,10,4,9,23,16,23,0,7,20,45,25,2,41,59,6,40,39,13,0,2,7435823,15141030,1496572,534490,1068980,820976,3514805,6200083,8940947,0,6948368,3382252,8573218,3138525,534490,15141029,5404761,213796,11780158,4917307,3313837,0,320694,234,161,74,33,21,32,74,64,97,0,22,85,181,96,11,160,214,11,171,139,43,0,11,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200029,네일숍,19369644 ,433 ,74,26,11,11,17,13,22,12,15,0,1,17,27,47,8,5,95,1,49,25,13,9,4,14651162,4718482,3609548,1648714,2911873,2173806,4307221,1780906,2937576,0,734394,2386781,5100366,9521420,1626683,686659,18682985,238678,9716033,5529988,1990208,1376989,517748,316,117,52,40,74,55,95,51,66,0,4,70,114,209,36,22,411,4,213,110,55,37,14,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300002,편의점,2218683687 ,506050 ,66,34,12,13,13,14,15,18,16,6,14,17,20,30,14,50,50,5,52,23,11,7,2,1467319436,751364251,268134429,276346313,296629182,296974643,329234869,398011129,353353122,164478771,278513513,350739973,410719786,657362123,356869521,1132305609,943848757,75810484,975162650,528127959,272441267,164985829,59626177,333343,172707,60887,63747,66048,68734,73927,89430,83277,25523,66705,84520,102292,157852,69158,239634,249106,23546,256140,111721,52773,33137,11428,8
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS100004,양식음식점,5345194121 ,167127 ,53,47,11,9,10,11,13,25,21,1,0,16,20,49,14,41,59,4,49,21,16,8,2,3039020214,2306173907,567081488,490885523,580049512,626469285,774534406,1198256245,1107917662,81171357,9647769,869711887,995799271,2512710330,876153507,2128026057,2576646511,136087827,2043550248,1052590240,798725090,511810074,161909091,95112,72015,18859,15895,17586,19596,23176,36672,35343,1739,596,30372,35894,78228,20298,65784,91687,6207,78790,33829,21044,13851,3751,37
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS200044,여행사,24788231 ,158 ,51,49,3,14,11,7,17,23,26,0,3,16,23,53,5,7,93,0,19,38,21,23,0,11868861,12919370,6595440,2041655,743819,718170,1769777,1956648,10962722,0,6595440,11406448,2293381,4317083,175879,534963,24253268,0,1132218,3181201,2051549,18423263,0,81,77,4,22,18,11,26,37,40,0,4,25,37,84,8,11,147,0,29,60,33,36,0,4
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300015,가방,244260425 ,19194 ,52,48,10,9,10,10,14,26,22,0,0,11,29,49,11,22,78,6,53,19,13,7,2,121019920,123240505,23213325,19167784,21319109,19981090,37338612,67930456,55310049,0,0,27300842,67388953,119624181,29946449,55236260,189024165,13549011,118501976,46815840,41068856,19545083,4779659,9865,9329,1909,1722,1879,1742,2613,5026,4303,0,0,2182,5478,9508,2026,4308,14886,1254,10009,3678,2569,1358,326,1
2017,4,D,발달상권,1001240,혜화역 대학로_1,CS300004,핸드폰,46022829 ,5285 ,80,20,21,22,11,20,6,20,0,0,9,17,19,54,1,32,68,0,48,14,18,11,9,39175883,6846946,13833901,7449811,5553066,10445462,1893643,6846946,0,0,3202756,7209255,11087853,24188071,334894,15855509,25296229,0,15684975,9136349,7982518,4530146,3817749,3983,1302,1169,919,524,1109,262,1302,0,0,457,919,1109,2733,67,1639,3257,0,2411,652,913,463,457,0
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS100002,중식음식점,212498364 ,5732 ,61,39,5,13,14,13,16,21,19,0,0,26,17,44,13,55,45,1,33,34,19,11,3,128396629,84101735,15333289,27017472,27895553,26676660,31473655,43843007,40258728,230872,514480,41265348,30504956,95841178,44141530,98426587,72980584,864517,45876517,58913362,35442140,24448420,5862214,3521,2211,206,754,800,791,970,1168,1043,1,32,1739,979,2417,564,2776,2328,58,1712,1665,994,547,131,4
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS100007,치킨전문점,735705387 ,26741 ,60,40,9,11,13,12,16,23,17,5,0,3,9,46,37,45,55,4,56,22,10,6,1,438088259,297617128,67882052,76967038,89144548,87824233,116270388,173802557,123814571,66503707,0,13825845,45693870,297988036,311693929,326923399,347780690,26582413,343763447,162056373,84150199,47514899,10636764,16198,10543,2490,2879,3461,3156,4212,6034,4509,1684,0,883,2424,11877,9873,11772,13833,1267,14450,5326,2582,1658,323,7
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS200023,통신기기수리,8443683 ,111 ,95,5,0,86,0,5,5,5,0,0,0,48,14,38,0,56,44,0,45,45,5,5,0,5701823,2741860,0,5003895,0,137093,560835,2741860,0,0,0,4256115,3502103,685465,0,7415485,891105,0,3072130,2181025,560835,2492600,0,99,12,0,75,0,12,12,12,0,0,0,50,37,24,0,62,37,0,37,37,12,12,0,2
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS100009,호프-간이주점,4002643771 ,107007 ,63,37,9,12,13,13,16,22,15,25,0,3,3,19,50,54,46,3,47,19,19,9,3,2448015625,1554628146,365111522,458896119,473857066,467828249,682322669,934355397,620272749,1011170105,201356,67023144,51225899,733686769,2139336498,1913635135,1758820859,109967400,2047604184,765313755,437284029,251865983,60420648,66559,40448,10860,12530,12869,13173,17127,23645,16803,23506,11,2471,2539,22798,55682,49905,52191,4559,60138,18825,10268,6889,1415,25
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS200003,예술학원,284171101 ,815 ,74,26,23,11,14,16,11,21,5,0,3,14,34,46,4,35,65,4,26,10,34,20,7,205319529,78851572,61119579,26141585,37314369,37339801,43404195,63126174,15725398,0,8449086,30810668,91763276,141512089,11635982,93586014,185343877,8169724,61516674,17503759,118215971,54048947,19474816,605,210,192,87,109,125,92,173,37,0,22,113,277,373,30,280,518,32,208,77,267,160,53,5
2016,1,D,발달상권,1001240,혜화역 대학로_1,CS100006,패스트푸드점,915695379 ,96550 ,60,40,10,12,12,12,14,22,18,2,4,17,25,42,11,44,56,4,55,23,11,7,1,588420413,327274966,97836170,118590009,121160140,119251245,131582849,177686454,149588512,35224173,49929575,182998984,194120242,337561705,115860700,417827945,443521416,26688429,406899712,222963433,122119158,64500470,18178160,64949,31601,11238,13025,13319,13053,14314,16902,14699,4118,7444,20780,20773,31478,11957,44762,48826,3442,45360,22409,12960,7449,1968,8
